,airport_min_dist,bus_line_min_dist,bus_st_count_100,bus_st_count_1000,bus_st_count_150,bus_st_count_200,bus_st_count_25,bus_st_count_250,bus_st_count_300,bus_st_count_50,bus_st_count_500,bus_st_min_dist,fire_count_100,fire_count_1000,fire_count_150,fire_count_200,fire_count_25,fire_count_250,fire_count_300,fire_count_50,fire_count_500,fire_min_dist,fw_exit_count_100,fw_exit_count_1000,fw_exit_count_150,fw_exit_count_200,fw_exit_count_25,fw_exit_count_250,fw_exit_count_300,fw_exit_count_50,fw_exit_count_500,fw_exit_min_dist,hosp_count_100,hosp_count_1000,hosp_count_150,hosp_count_200,hosp_count_25,hosp_count_250,hosp_count_300,hosp_count_50,hosp_count_500,hosp_min_dist,lat,lm_acc_hwy_min_dist,lng,maj_rd_min_dist,min_rd_min_dist,mul_ln_hwy_min_dist,num_rt_hwy_min_dist,pol_count_100,pol_count_1000,pol_count_150,pol_count_200,pol_count_25,pol_count_250,pol_count_300,pol_count_50,pol_count_500,pol_min_dist,rests_bars_count_100,rests_bars_count_1000,rests_bars_count_150,rests_bars_count_200,rests_bars_count_25,rests_bars_count_250,rests_bars_count_300,rests_bars_count_50,rests_bars_count_500,rests_bars_min_dist,sbwy_line_min_dist,sbwy_st_count_100,sbwy_st_count_1000,sbwy_st_count_150,sbwy_st_count_200,sbwy_st_count_25,sbwy_st_count_250,sbwy_st_count_300,sbwy_st_count_50,sbwy_st_count_500,sbwy_st_min_dist,train_line_min_dist,train_st_count_100,train_st_count_1000,train_st_count_150,train_st_count_200,train_st_count_25,train_st_count_250,train_st_count_300,train_st_count_50,train_st_count_500,train_st_min_dist
1617,4642.151164538032,115.058367650123,0,45,2,4,0,4,5,0,12,128.5845790852637,0,1,0,0,0,0,0,0,0,760.418145949122,0,0,0,0,0,0,0,0,0,4370.473553090766,0,0,0,0,0,0,0,0,0,2720.712901639295,42.404841807909605,1248.3042178685894,-71.0072586872587,115.05831341420749,96.10135781706438,28.176670888332424,621.0653761152994,0,1,0,0,0,0,0,0,0,712.4151106187117,0,6,0,0,0,0,0,0,0,623.3024434850856,1249.768392683685,0,0,0,0,0,0,0,0,0,1259.572095384201,124.41419250375179,0,0,0,0,0,0,0,0,0,2392.4918400171014
1618,4644.16224485852,150.50845209030413,0,47,2,2,0,4,5,0,10,148.36025144086443,0,1,0,0,0,0,0,0,0,717.5423932620243,0,0,0,0,0,0,0,0,0,4342.773673581197,0,0,0,0,0,0,0,0,0,2639.5160813831103,42.404841807909605,1166.222692892158,-71.00826254826255,127.69384116468416,16.61621117531091,92.93701645346641,546.092531498635,0,1,0,0,0,0,0,0,0,785.9231948062999,0,7,0,0,0,0,0,0,0,563.2224877226416,1332.215668754548,0,0,0,0,0,0,0,0,0,1339.4441389803521,170.6572818232729,0,0,0,0,0,0,0,0,0,2318.317249181008
1619,4647.643138077533,186.253356615712,0,45,0,1,0,3,4,0,10,193.5630250891782,0,1,0,0,0,0,0,0,0,682.0237399846601,0,0,0,0,0,0,0,0,0,4316.479409578821,0,0,0,0,0,0,0,0,0,2558.4115811484444,42.404841807909605,1084.2261031937076,-71.0092664092664,159.306561729014,4.054961960203597,159.306561729014,471.59868666346244,0,1,0,0,0,0,0,0,0,861.0894913469748,0,6,0,0,0,0,0,0,0,509.5013344955056,1414.6627548746515,0,0,0,0,0,0,0,0,0,1419.633011176557,214.69020053520325,0,0,0,0,0,0,0,0,0,2244.734674083277
1620,4652.5905452163115,184.85775697861317,0,44,0,0,0,1,4,0,13,231.75661030159355,0,1,0,0,0,0,0,0,0,655.0600308494053,0,0,0,0,0,0,0,0,0,4291.616597322577,0,0,0,0,0,0,0,0,0,2477.408467982247,42.404841807909605,1002.3352935329011,-71.01027027027027,219.3419482423513,44.64387241605555,207.9013235026422,396.7531633294009,0,1,0,0,0,0,0,0,0,937.5152381386744,0,6,0,0,0,0,0,0,1,464.3512179289851,1496.2241447620202,0,0,0,0,0,0,0,0,0,1500.0879035471835,259.8130539135512,0,0,0,0,0,0,0,0,0,2171.804289555886
1621,4658.99979439039,146.24910756568448,0,46,0,0,0,0,3,0,13,256.1265827593114,0,1,0,0,0,0,0,0,0,637.737306791756,0,0,0,0,0,0,0,0,0,4268.210251998668,0,0,0,0,0,0,0,0,0,2396.5170226735113,42.404841807909605,920.5784936055223,-71.01127413127413,265.44285567702997,16.63238584257941,201.02671557897108,325.6987323472525,0,0,0,0,0,0,0,0,0,1014.9159556420855,0,7,0,0,0,0,0,0,1,430.47752775342275,1578.642384197906,0,0,0,0,0,0,0,0,0,1580.7681984552808,305.93609258432605,0,0,0,0,0,0,0,0,0,2099.5940591472536
1622,4666.864862729384,132.46376722098233,0,43,0,1,0,1,2,0,10,196.89133601056545,0,1,0,0,0,0,0,0,0,630.8502732659084,0,0,0,0,0,0,0,0,0,4246.284458665264,0,0,0,0,0,0,0,0,0,2315.7489472787784,42.404841807909605,838.9948805286672,-71.01227799227799,307.86698522865584,28.086954611494363,174.80907126604035,261.54367931738676,0,0,0,0,0,0,0,0,0,1093.0845520400171,0,5,0,0,0,0,0,0,1,410.68011247451636,1787.622106458991,0,0,0,0,0,0,0,0,0,1661.6410632323875,352.63666242321955,0,0,0,0,0,0,0,0,0,2028.1809042335635
1623,4676.178404421764,138.70372466553482,0,43,0,1,0,4,4,0,9,159.97019997263348,0,1,0,0,0,0,0,0,0,634.7387087884645,0,0,0,0,0,0,0,0,0,4225.862262821615,0,0,0,0,0,0,0,0,0,2235.11761611007,42.404841807909605,757.6404032717812,-71.01328185328184,356.9768049890557,0.20365311576600406,147.95367177136893,197.69464718057793,0,0,0,0,0,0,0,0,0,1171.8673749171553,0,5,0,0,0,0,0,0,1,407.0181964488541,1726.8820354083564,0,0,0,0,0,0,0,0,0,1726.882032665905,399.3428532248462,0,0,0,0,0,0,0,0,0,1957.6520562761193
1624,4686.931784560401,140.52167876546653,0,42,0,4,0,4,4,0,8,161.47329948657898,0,2,0,0,0,0,0,0,0,649.2090233033016,0,0,0,0,0,0,0,0,0,4206.965561614438,0,0,0,0,0,0,0,0,0,2154.638381046911,42.404841807909605,676.5977211420436,-71.01428571428572,328.35493161721,24.99659413630308,133.8531093320272,135.3244675082613,0,0,0,0,0,0,0,0,0,1251.1483990548018,0,5,0,0,0,0,0,0,1,419.9141272626735,1668.02633590243,0,0,0,0,0,0,0,0,0,1668.026333020382,446.0112025607256,0,0,0,0,0,0,0,0,0,1888.1066158119513
1625,4699.115118444089,74.58239467982278,2,41,2,3,0,4,4,0,9,80.11533371994642,0,2,0,0,0,0,0,0,0,673.5795794006341,0,0,0,0,0,0,0,0,0,4189.614996720438,0,0,0,0,0,0,0,0,0,2074.328945128927,42.404841807909605,595.994040519586,-71.01528957528956,256.05984511338,6.504083472659308,130.87056649799703,74.58218294823959,0,0,0,0,0,0,0,0,0,1330.8385905351192,0,5,0,0,0,0,0,0,2,447.94010859101644,1611.2615165444683,0,0,0,0,0,0,0,0,0,1611.2615135139897,489.9301942777813,0,0,0,0,0,0,0,0,0,1819.657340832618
1626,4712.7173159197155,9.954706220800148,2,40,2,2,2,3,4,2,8,19.990569060136067,0,2,0,0,0,0,0,0,0,706.8270721874792,0,0,0,0,0,0,0,0,0,4173.829849999621,0,0,0,0,0,0,0,0,0,1994.2098225661414,42.404841807909605,516.0351159678107,-71.01629343629344,192.29092355203082,29.116570381762195,117.909361762075,9.954305628156387,0,0,0,0,0,0,0,0,0,1410.8686179734727,0,5,0,0,0,0,0,0,2,442.60455439270686,1556.816307890722,0,0,0,0,0,0,0,0,0,1556.81630470757,533.9476090240559,0,0,0,0,0,0,0,0,0,1752.4326833221476
