,lat,lng,day,minute,hour,decibelMean,n_agg
459,38.471694873239265,-121.3169000681363,5,57.8,16,30.251167772805225,5
460,38.47170824987882,-121.31692698296513,5,0.0,17,35.78008007250515,1
461,38.48742221020021,-121.43670385714752,0,40.0,14,55.954680875475255,1
462,38.49078163508185,-121.37196924548724,0,39.0,23,68.29000983879726,1
463,38.49642512857774,-121.39052812021356,0,37.0,23,57.63769020546098,1
464,38.52078239437055,-90.29703545392519,6,55.0,20,66.48036076781861,1
465,38.53692251245285,-121.7575672900886,4,17.0,22,47.14421094524489,1
466,38.536905988806225,-121.75735500108864,3,22.0,17,50.375266270310576,1
467,38.538854407120425,-121.75296219454823,2,57.0,15,66.76940123964758,1
468,38.53885409696871,-121.75302976900049,4,16.0,16,68.33707797854947,1
469,38.541232612013076,-121.75172167157992,2,53.0,18,66.00229177173931,1
470,38.545351339467175,-121.39238457232088,0,11.0,15,59.974054440854424,1
471,38.54545334993286,-121.39244067984566,0,2.0,16,54.030577754741536,1
472,38.563914285077296,-121.48165726114202,3,33.0,16,53.40270388990857,1
473,38.57548847,-121.47123642,0,36.0,4,63.444241772775314,1
474,38.5952548663339,-90.63763587817093,3,19.0,16,79.58763799506444,1
475,38.66746994675743,-121.74693555417498,0,2.3333333333333335,15,56.43926958612942,3
476,38.66760765994864,-121.7468614670516,0,58.0,14,47.460350929164726,1
477,38.66760765994864,-121.7468614670516,0,0.0,15,70.17087547743532,1
478,38.812953029985685,-77.05810246704422,2,8.0,10,48.7631809587786,1
479,38.81279482070813,-77.05804892558616,2,58.333333333333336,19,57.40875002071397,3
480,38.81276362041191,-77.0581268998973,2,1.6666666666666667,20,57.9716228967697,3
481,38.81275409706683,-77.0580636890105,3,58.5,20,56.37199832836196,2
482,38.81278496366135,-77.05814485758701,3,1.75,21,54.26231607071669,4
483,38.81275196158105,-77.05810304216479,3,10.0,21,59.27100934836044,1
484,38.81296571333417,-77.058031021858,0,9.0,23,50.97938045277499,1
485,38.865797815032295,-76.97883979736974,3,37.0,22,66.89253596650907,1
486,38.8662692344756,-76.97708347145014,1,30.0,15,76.10696369191616,1
487,38.865930433421276,-76.97695246904806,2,24.0,23,78.11569274256863,1
488,38.878436435914104,-77.00147410153727,4,11.0,14,81.35807368630793,1
489,38.880384815893024,-76.98524535640794,2,55.0,19,77.13952284297736,1
490,38.8843057311599,-77.02918168522649,2,11.0,15,70.55650082360988,1
