,lat,lng,day,minute,hour,decibelMean,n_agg
181,42.31598118951412,-71.10979211652119,1,14.333333333333336,11,70.28068204058064,3
182,42.31587794672554,-71.10956746911688,1,23.0,11,69.33821895050775,1
183,42.31604879117965,-71.1098479881543,5,7.0,12,55.73238503728364,1
184,42.315958762240896,-71.1098986179351,5,13.0,12,67.00133649588024,1
185,42.3156385,-71.08750359999998,3,39.0,13,73.33240362428397,1
186,42.3161979,-71.08686213333334,3,13.666666666666664,13,71.31635978073297,3
187,42.315892100000006,-71.08714385,1,30.0,13,71.91110939058092,2
188,42.31617653333333,-71.08699833333333,3,29.33333333333333,13,74.61940852599817,3
189,42.31612595,-71.0869405,1,46.5,13,73.27699494970733,2
190,42.3162574,-71.0862254,3,16.0,13,70.32597228123619,1
191,42.31693665,-71.0868035,3,14.5,13,71.64500176651885,2
192,42.31693955,-71.0867442,1,35.0,13,71.90920363055386,2
193,42.31683004999999,-71.08675844999998,3,23.0,13,72.09041664372356,2
194,42.3166777,-71.08658270000002,1,39.0,13,71.17890503329147,1
195,42.31694810000001,-71.0863706,1,37.0,13,71.16907059157704,1
196,42.3168011,-71.08615490000003,1,41.0,13,71.6786860583564,1
197,42.318132294591706,-71.10818528925017,1,31.0,11,58.32202611124517,1
198,42.318035048567,-71.10817592709574,5,14.333333333333336,12,69.8360530660763,3
199,42.31919138739944,-71.05215950825081,1,48.0,12,71.49486766919809,1
200,42.3219119675645,-71.05270583069057,1,50.5,12,77.920017704257,2
201,42.32436084658124,-71.10681063502199,3,36.0,1,63.3882218692689,1
202,42.325920973282365,-71.19794307288478,3,59.0,19,64.94353862350178,1
203,42.32584528930211,-71.19768847279806,3,1.0,20,64.38128047860717,1
204,42.32598379504385,-71.19818039260305,3,48.0,20,65.9153481009588,1
205,42.32609609507371,-71.1978853449138,5,27.0,21,54.883116366763204,1
206,42.32596615535257,-71.19802634751358,5,42.0,21,65.00951346375622,1
207,42.326617654546425,-71.05676262410134,3,45.0,21,71.07046015059029,2
208,42.327817861195456,-71.15292016965836,2,56.0,20,77.01942549755425,1
209,42.327933637484996,-71.12686714112013,5,16.0,15,67.06056715263371,4
210,42.32793161020109,-71.12682908782581,5,29.0,15,63.54856693978714,3
211,42.32795722987768,-71.12631572705149,1,1.0,20,69.26564869692622,1
212,42.327832714693926,-71.12635974778898,1,19.0,20,60.673325195533884,1
213,42.3290855,-71.07081459999998,4,21.0,13,75.22264948186175,1
214,42.329070633333345,-71.07081736666666,4,24.66666666666667,13,72.85370777103111,3
215,42.32872185,-71.070224,4,18.5,13,72.51065206517053,2
216,42.3294617,-71.07046820000002,4,28.0,13,70.93750159242047,1
217,42.33015118223712,-71.13519561415693,0,17.5,12,53.63352987084779,2
218,42.3297357,-71.09862840000002,4,55.0,12,69.57097933820489,1
219,42.3304549,-71.0841325,6,36.0,11,57.4380313533601,1
220,42.3301765,-71.0571585,5,28.0,15,63.97977035154138,1
221,42.3309893,-71.14255390000002,0,0.0,18,73.81793314184216,1
222,42.3306559,-71.14190409999998,0,1.0,18,69.1914304856482,1
223,42.33068221,-71.09726926,6,59.0,0,51.432499481178034,1
224,42.33079942,-71.09720916,5,30.0,16,43.21716255611921,1
225,42.33226934714948,-71.1216758728155,3,31.0,0,68.52070629481483,1
226,42.33203197168358,-71.12096223691685,3,34.0,0,76.71788108697879,1
227,42.33195735945254,-71.12073606811788,3,46.0,0,58.3217460919301,1
228,42.33197148893245,-71.10292914330131,5,31.0,16,74.15115487918094,1
229,42.33213616,-71.10046673,5,19.0,15,79.96451145700372,1
230,42.332454747559815,-71.10024014494483,5,32.0,15,66.82220036376582,1
231,42.33264925669968,-71.1108864889366,0,19.0,11,69.85624077959812,1
232,42.33283960264393,-71.10129500745899,2,44.0,21,68.81543124789172,1
233,42.33267728708901,-71.10049705027704,3,0.0,0,62.32288674058737,1
234,42.33250070597539,-71.10035705224081,5,28.0,16,65.07467331057444,1
235,42.3341933,-71.1442482,0,52.0,17,81.69244149108614,1
236,42.334396856474534,-71.12812939292873,3,40.0,0,59.33893845957592,1
237,42.333904452173684,-71.12663972184725,3,41.0,0,72.51430590926816,1
238,42.33420053586215,-71.11817894787492,6,17.0,3,47.29587154417504,1
239,42.3342493510926,-71.11817704504097,3,50.0,11,54.202841744643685,1
240,42.334281496237395,-71.11818471643902,3,53.0,11,50.861464431862046,1
241,42.333878073948576,-71.1181448943325,3,41.0,13,63.37187915120091,1
242,42.33386163,-71.10884943,0,20.0,9,67.06155206314767,1
243,42.33444613,-71.10840702,1,52.0,6,57.15929573355629,1
244,42.33422107589855,-71.10499652720397,5,56.0,16,81.93883030825303,1
245,42.3347522,-71.1428882,0,49.0,17,79.97972224022485,1
246,42.3352604,-71.10300380000002,0,9.5,0,83.13348479668967,2
247,42.334974053698296,-71.10261164434436,5,47.0,15,68.18218018373456,1
248,42.33492871068488,-71.10176657231159,0,37.0,3,35.43865714651506,1
249,42.33521477381478,-71.07151468436413,0,56.0,22,57.84220784772332,1
250,42.3360867,-71.1447221,0,37.0,18,57.36164003757328,1
251,42.33621220000001,-71.1448168,0,38.0,18,60.88377298173109,1
252,42.3357291,-71.1018316,0,26.0,16,75.63316980225363,1
253,42.33591867634456,-71.07375183896578,2,3.0,11,70.01897566705874,1
254,42.336081915617825,-71.07204465381575,4,51.0,18,48.47672446818932,1
255,42.3371301,-71.14671990000002,5,49.33333333333334,3,75.72345698478915,3
256,42.33703576414189,-71.14654160284437,2,10.0,5,60.36363636363637,1
257,42.3371301,-71.14671990000002,1,46.5,7,75.67648217522067,2
258,42.3371301,-71.14671990000002,4,17.0,10,70.1233341966029,1
259,42.33696664442041,-71.14642508467409,4,29.0,3,57.4,1
260,42.336956364567214,-71.14648890619081,2,15.0,5,62.36363636363637,1
261,42.33690705161796,-71.109380069235,2,15.0,21,59.503210130642316,1
262,42.33735819059207,-71.07406908625633,2,20.0,10,69.01610149235374,1
263,42.33738147122453,-71.07402729656178,2,23.5,10,70.25380274630092,2
264,42.33738227936328,-71.07404610240009,5,24.5,11,46.917843868587894,4
265,42.33668544649232,-71.02521580947273,6,25.0,13,52.70690936608055,2
266,42.338166370866816,-71.10687533049905,6,56.0,13,70.35815049476538,1
267,42.338011823634,-71.10535805120236,2,28.0,15,72.32326308356667,1
268,42.33782898978577,-71.0961649643577,3,24.0,13,70.64576052169116,1
269,42.33860207172552,-71.13716091247358,1,6.0,0,49.56477361027989,1
270,42.33872902604578,-71.13701648741252,1,12.5,0,60.55719383111197,4
271,42.33856582312696,-71.13732777883592,0,56.0,23,45.088901987497216,1
272,42.339495444269375,-71.12478401826219,3,4.0,12,71.04876691413203,1
273,42.339411731700885,-71.12480310675593,1,15.5,18,70.46720226860361,2
274,42.33921413598062,-71.10785786950738,3,27.0,16,51.9,1
275,42.33883047035111,-71.10716774424439,3,12.0,15,65.8,1
276,42.339125,-71.1012746,1,0.0,15,65.4362125887404,1
277,42.33874949821868,-71.10082945916483,2,4.0,18,68.25930492922673,1
278,42.33897965904216,-71.1014972060426,2,51.0,22,68.06647819762135,1
279,42.3392632037325,-71.10110327526552,2,59.0,23,67.31979020311697,1
280,42.33923470139721,-71.0996189621008,0,30.0,13,76.84220784701853,1
281,42.339145120824156,-71.1001329710152,2,3.0,16,56.603474115847476,1
282,42.3391363732648,-71.10013259724622,1,20.666666666666668,16,68.21153446876089,3
283,42.3392812,-71.10023000000002,3,56.0,16,79.14343460377714,1
284,42.33925870000001,-71.1002068,3,11.0,17,77.30408236582034,1
285,42.33910970810377,-71.1001436908613,0,40.0,17,57.28548462507445,1
286,42.33917105665052,-71.10013938895534,0,36.0,18,65.77070700235093,1
287,42.3392801313124,-71.09952743171816,1,24.0,20,56.139887364667004,1
288,42.33921517390544,-71.10002117890116,0,39.0,22,62.091075980622044,1
289,42.338683465535134,-71.09911881393855,0,25.0,22,67.01194707882205,1
290,42.3392275662352,-71.08571176939347,0,46.0,10,71.18080306426252,1
291,42.33852158411821,-71.07452619772515,0,22.0,19,55.90329160664543,1
292,42.340369,-71.1810058,0,52.0,15,71.77850392121346,1
293,42.34041679999999,-71.1809768,3,37.0,20,54.200716637335006,1
294,42.3403569,-71.1810545,6,17.0,23,73.10245609817795,1
295,42.3404302,-71.1809809,0,55.0,23,55.63494348721034,1
296,42.33952678797032,-71.12467837910971,1,45.0,12,55.425929127896225,1
297,42.33956989287359,-71.1250305721718,3,56.0,17,69.20442723599498,1
298,42.33969897501388,-71.12448245293565,1,5.0,2,45.780348795359785,3
