lat,lng
42.348209039548024,-71.13274131274132
42.348209039548024,-71.13374517374517
42.348209039548024,-71.13474903474903
42.348209039548024,-71.1357528957529
42.348209039548024,-71.13675675675675
42.348209039548024,-71.13776061776062
42.348209039548024,-71.13876447876449
42.348209039548024,-71.13976833976834
42.348209039548024,-71.1407722007722
42.348209039548024,-71.14177606177606
42.348209039548024,-71.14277992277992
42.348209039548024,-71.14378378378379
42.348209039548024,-71.14478764478764
42.348209039548024,-71.14579150579151
42.348209039548024,-71.14679536679537
42.348209039548024,-71.14779922779923
42.348209039548024,-71.14880308880309
42.348209039548024,-71.14980694980696
42.348209039548024,-71.15081081081081
42.348209039548024,-71.15181467181468
42.348209039548024,-71.15281853281853
42.348209039548024,-71.1538223938224
42.348209039548024,-71.15482625482626
42.348209039548024,-71.15583011583011
42.348209039548024,-71.15683397683398
42.348209039548024,-71.15783783783785
42.348209039548024,-71.1588416988417
42.348209039548024,-71.15984555984556
42.348209039548024,-71.16084942084942
42.348209039548024,-71.16185328185328
42.348209039548024,-71.16285714285715
42.348209039548024,-71.163861003861
42.348209039548024,-71.16486486486487
42.348209039548024,-71.16586872586873
42.348209039548024,-71.16687258687259
42.348209039548024,-71.16787644787645
42.348209039548024,-71.1688803088803
42.348209039548024,-71.16988416988417
42.348209039548024,-71.17088803088804
42.348209039548024,-71.17189189189189
42.348209039548024,-71.17289575289576
42.348209039548024,-71.17389961389962
42.348209039548024,-71.17490347490347
42.348209039548024,-71.17590733590734
42.348209039548024,-71.1769111969112
42.348209039548024,-71.17791505791506
42.348209039548024,-71.17891891891892
42.348209039548024,-71.17992277992278
42.348209039548024,-71.18092664092664
42.348209039548024,-71.18193050193051
42.348209039548024,-71.18293436293436
42.348209039548024,-71.18393822393823
42.348209039548024,-71.1849420849421
42.348209039548024,-71.18594594594595
42.348209039548024,-71.18694980694981
42.348209039548024,-71.18795366795366
42.348209039548024,-71.18895752895753
42.348209039548024,-71.1899613899614
42.348209039548024,-71.19096525096525
42.348209039548024,-71.19196911196912
42.348209039548024,-71.19297297297298
42.348209039548024,-71.19397683397683
42.348209039548024,-71.1949806949807
42.348209039548024,-71.19598455598455
42.348209039548024,-71.19698841698842
42.348209039548024,-71.19799227799228
42.348209039548024,-71.19899613899614
42.348209039548024,-71.2
42.34922033898305,-70.94
42.34922033898305,-70.95405405405405
42.34922033898305,-70.9550579150579
42.34922033898305,-70.95606177606177
42.34922033898305,-70.95706563706564
42.34922033898305,-70.95806949806949
42.34922033898305,-70.95907335907336
42.34922033898305,-70.96007722007722
42.34922033898305,-71.00525096525097
42.34922033898305,-71.00625482625483
42.34922033898305,-71.00725868725868
42.34922033898305,-71.00826254826255
42.34922033898305,-71.0092664092664
42.34922033898305,-71.01027027027027
42.34922033898305,-71.01127413127413
42.34922033898305,-71.03135135135135
42.34922033898305,-71.0353667953668
42.34922033898305,-71.03637065637065
42.34922033898305,-71.03938223938223
42.34922033898305,-71.0403861003861
42.34922033898305,-71.04138996138997
42.34922033898305,-71.04239382239382
42.34922033898305,-71.04339768339769
42.34922033898305,-71.04440154440154
42.34922033898305,-71.0454054054054
42.34922033898305,-71.04640926640927
42.34922033898305,-71.04741312741312
42.34922033898305,-71.04841698841699
42.34922033898305,-71.04942084942086
42.34922033898305,-71.0504247104247
42.34922033898305,-71.05142857142857
42.34922033898305,-71.05444015444016
42.34922033898305,-71.05544401544401
42.34922033898305,-71.05644787644788
42.34922033898305,-71.05745173745174
42.34922033898305,-71.0584555984556
42.34922033898305,-71.05945945945946
42.34922033898305,-71.06046332046333
42.34922033898305,-71.06146718146718
42.34922033898305,-71.06247104247105
42.34922033898305,-71.0634749034749
42.34922033898305,-71.06447876447876
42.34922033898305,-71.06548262548263
42.34922033898305,-71.06648648648648
42.34922033898305,-71.06749034749035
42.34922033898305,-71.06849420849422
42.34922033898305,-71.06949806949807
42.34922033898305,-71.07050193050193
42.34922033898305,-71.07150579150579
42.34922033898305,-71.07250965250965
42.34922033898305,-71.07351351351352
42.34922033898305,-71.07451737451737
42.34922033898305,-71.07552123552124
42.34922033898305,-71.0765250965251
42.34922033898305,-71.07752895752895
42.34922033898305,-71.07853281853282
42.34922033898305,-71.07953667953667
42.34922033898305,-71.08054054054054
42.34922033898305,-71.0815444015444
42.34922033898305,-71.08254826254826
42.34922033898305,-71.08355212355212
42.34922033898305,-71.08455598455599
42.34922033898305,-71.08555984555984
42.34922033898305,-71.08656370656371
42.34922033898305,-71.08756756756758
42.34922033898305,-71.08857142857143
42.34922033898305,-71.0895752895753
42.34922033898305,-71.09057915057915
42.34922033898305,-71.09158301158301
42.34922033898305,-71.09258687258688
42.34922033898305,-71.09359073359073
42.34922033898305,-71.0945945945946
42.34922033898305,-71.09559845559846
42.34922033898305,-71.09660231660231
42.34922033898305,-71.09760617760618
42.34922033898305,-71.09861003861003
42.34922033898305,-71.0996138996139
42.34922033898305,-71.10061776061777
42.34922033898305,-71.10162162162162
42.34922033898305,-71.10262548262548
42.34922033898305,-71.10362934362935
42.34922033898305,-71.1046332046332
42.34922033898305,-71.10563706563707
42.34922033898305,-71.10664092664092
42.34922033898305,-71.10764478764479
42.34922033898305,-71.10864864864865
42.34922033898305,-71.1096525096525
42.34922033898305,-71.11065637065637
42.34922033898305,-71.11166023166024
42.34922033898305,-71.11266409266409
42.34922033898305,-71.11366795366796
42.34922033898305,-71.11467181467182
42.34922033898305,-71.11567567567567
42.34922033898305,-71.11667953667954
42.34922033898305,-71.1176833976834
42.34922033898305,-71.11868725868726
42.34922033898305,-71.11969111969113
42.34922033898305,-71.12069498069498
42.34922033898305,-71.12169884169884
42.34922033898305,-71.12270270270271
42.34922033898305,-71.12370656370656
42.34922033898305,-71.12471042471043
42.34922033898305,-71.12571428571428
42.34922033898305,-71.12671814671815
42.34922033898305,-71.12772200772201
42.34922033898305,-71.12872586872587
42.34922033898305,-71.12972972972973
42.34922033898305,-71.1307335907336
42.34922033898305,-71.13173745173745
42.34922033898305,-71.13274131274132
42.34922033898305,-71.13374517374517
42.34922033898305,-71.13474903474903
42.34922033898305,-71.1357528957529
42.34922033898305,-71.13675675675675
42.34922033898305,-71.13776061776062
42.34922033898305,-71.13876447876449
42.34922033898305,-71.13976833976834
42.34922033898305,-71.1407722007722
42.34922033898305,-71.14177606177606
42.34922033898305,-71.14277992277992
42.34922033898305,-71.14378378378379
42.34922033898305,-71.14478764478764
42.34922033898305,-71.14579150579151
42.34922033898305,-71.14679536679537
42.34922033898305,-71.14779922779923
42.34922033898305,-71.14880308880309
42.34922033898305,-71.14980694980696
42.34922033898305,-71.15081081081081
42.34922033898305,-71.15181467181468
42.34922033898305,-71.15281853281853
42.34922033898305,-71.1538223938224
42.34922033898305,-71.15482625482626
42.34922033898305,-71.15583011583011
42.34922033898305,-71.15683397683398
42.34922033898305,-71.15783783783785
42.34922033898305,-71.1588416988417
42.34922033898305,-71.15984555984556
42.34922033898305,-71.16084942084942
42.34922033898305,-71.16185328185328
42.34922033898305,-71.16285714285715
42.34922033898305,-71.163861003861
42.34922033898305,-71.16486486486487
42.34922033898305,-71.16586872586873
42.34922033898305,-71.16687258687259
42.34922033898305,-71.16787644787645
42.34922033898305,-71.1688803088803
42.34922033898305,-71.16988416988417
42.34922033898305,-71.17088803088804
42.34922033898305,-71.17189189189189
42.34922033898305,-71.17289575289576
42.34922033898305,-71.17389961389962
42.34922033898305,-71.17490347490347
42.34922033898305,-71.17590733590734
42.34922033898305,-71.1769111969112
42.34922033898305,-71.17791505791506
42.34922033898305,-71.17891891891892
42.34922033898305,-71.17992277992278
42.34922033898305,-71.18092664092664
42.34922033898305,-71.18193050193051
42.34922033898305,-71.18293436293436
42.34922033898305,-71.18393822393823
42.34922033898305,-71.1849420849421
42.34922033898305,-71.18594594594595
42.34922033898305,-71.18694980694981
42.34922033898305,-71.18795366795366
42.34922033898305,-71.18895752895753
42.34922033898305,-71.1899613899614
42.34922033898305,-71.19096525096525
42.34922033898305,-71.19196911196912
42.34922033898305,-71.19297297297298
42.34922033898305,-71.19397683397683
42.34922033898305,-71.1949806949807
42.34922033898305,-71.19598455598455
42.34922033898305,-71.19698841698842
42.34922033898305,-71.19799227799228
42.34922033898305,-71.19899613899614
42.34922033898305,-71.2
42.35023163841808,-70.94
42.35023163841808,-70.95405405405405
42.35023163841808,-70.9550579150579
42.35023163841808,-70.95606177606177
42.35023163841808,-70.95706563706564
42.35023163841808,-70.95806949806949
42.35023163841808,-70.95907335907336
42.35023163841808,-70.96007722007722
42.35023163841808,-70.96108108108108
42.35023163841808,-70.96208494208494
42.35023163841808,-71.00525096525097
42.35023163841808,-71.00625482625483
42.35023163841808,-71.00725868725868
42.35023163841808,-71.00826254826255
42.35023163841808,-71.0092664092664
42.35023163841808,-71.01027027027027
42.35023163841808,-71.01127413127413
42.35023163841808,-71.01227799227799
42.35023163841808,-71.03837837837838
42.35023163841808,-71.04138996138997
42.35023163841808,-71.04239382239382
42.35023163841808,-71.04339768339769
42.35023163841808,-71.04440154440154
42.35023163841808,-71.0454054054054
42.35023163841808,-71.04640926640927
42.35023163841808,-71.04741312741312
42.35023163841808,-71.04841698841699
42.35023163841808,-71.04942084942086
42.35023163841808,-71.0504247104247
42.35023163841808,-71.05142857142857
42.35023163841808,-71.05444015444016
42.35023163841808,-71.05544401544401
42.35023163841808,-71.05644787644788
42.35023163841808,-71.05745173745174
42.35023163841808,-71.0584555984556
42.35023163841808,-71.05945945945946
42.35023163841808,-71.06046332046333
42.35023163841808,-71.06146718146718
42.35023163841808,-71.06247104247105
42.35023163841808,-71.0634749034749
42.35023163841808,-71.06447876447876
42.35023163841808,-71.06548262548263
42.35023163841808,-71.06648648648648
42.35023163841808,-71.06749034749035
42.35023163841808,-71.06849420849422
42.35023163841808,-71.06949806949807
42.35023163841808,-71.07050193050193
42.35023163841808,-71.07150579150579
42.35023163841808,-71.07250965250965
42.35023163841808,-71.07351351351352
42.35023163841808,-71.07451737451737
42.35023163841808,-71.07552123552124
42.35023163841808,-71.0765250965251
42.35023163841808,-71.07752895752895
42.35023163841808,-71.07853281853282
42.35023163841808,-71.07953667953667
42.35023163841808,-71.08054054054054
42.35023163841808,-71.0815444015444
42.35023163841808,-71.08254826254826
42.35023163841808,-71.08355212355212
42.35023163841808,-71.08455598455599
42.35023163841808,-71.08555984555984
42.35023163841808,-71.08656370656371
42.35023163841808,-71.08756756756758
42.35023163841808,-71.08857142857143
42.35023163841808,-71.0895752895753
42.35023163841808,-71.09057915057915
42.35023163841808,-71.09158301158301
42.35023163841808,-71.09258687258688
42.35023163841808,-71.09359073359073
42.35023163841808,-71.0945945945946
42.35023163841808,-71.09559845559846
42.35023163841808,-71.09660231660231
42.35023163841808,-71.09760617760618
42.35023163841808,-71.09861003861003
42.35023163841808,-71.0996138996139
42.35023163841808,-71.10061776061777
42.35023163841808,-71.10162162162162
42.35023163841808,-71.10262548262548
42.35023163841808,-71.10362934362935
42.35023163841808,-71.1046332046332
42.35023163841808,-71.10563706563707
42.35023163841808,-71.10664092664092
42.35023163841808,-71.10764478764479
42.35023163841808,-71.10864864864865
42.35023163841808,-71.1096525096525
42.35023163841808,-71.11065637065637
42.35023163841808,-71.11166023166024
42.35023163841808,-71.11266409266409
42.35023163841808,-71.11366795366796
42.35023163841808,-71.11467181467182
42.35023163841808,-71.11567567567567
42.35023163841808,-71.11667953667954
42.35023163841808,-71.1176833976834
42.35023163841808,-71.11868725868726
42.35023163841808,-71.11969111969113
42.35023163841808,-71.12069498069498
42.35023163841808,-71.12169884169884
42.35023163841808,-71.12270270270271
42.35023163841808,-71.12370656370656
42.35023163841808,-71.12471042471043
42.35023163841808,-71.12571428571428
42.35023163841808,-71.12671814671815
42.35023163841808,-71.12772200772201
42.35023163841808,-71.12872586872587
42.35023163841808,-71.12972972972973
42.35023163841808,-71.1307335907336
42.35023163841808,-71.13173745173745
42.35023163841808,-71.13274131274132
42.35023163841808,-71.13374517374517
42.35023163841808,-71.13474903474903
42.35023163841808,-71.1357528957529
42.35023163841808,-71.13675675675675
42.35023163841808,-71.13776061776062
42.35023163841808,-71.13876447876449
42.35023163841808,-71.13976833976834
42.35023163841808,-71.1407722007722
42.35023163841808,-71.14177606177606
42.35023163841808,-71.14277992277992
42.35023163841808,-71.14378378378379
42.35023163841808,-71.14478764478764
42.35023163841808,-71.14579150579151
42.35023163841808,-71.14679536679537
42.35023163841808,-71.14779922779923
42.35023163841808,-71.14880308880309
42.35023163841808,-71.14980694980696
42.35023163841808,-71.15081081081081
42.35023163841808,-71.15181467181468
42.35023163841808,-71.15281853281853
42.35023163841808,-71.1538223938224
42.35023163841808,-71.15482625482626
42.35023163841808,-71.15583011583011
42.35023163841808,-71.15683397683398
42.35023163841808,-71.15783783783785
42.35023163841808,-71.1588416988417
42.35023163841808,-71.15984555984556
42.35023163841808,-71.16084942084942
42.35023163841808,-71.16185328185328
42.35023163841808,-71.16285714285715
42.35023163841808,-71.163861003861
42.35023163841808,-71.16486486486487
42.35023163841808,-71.16586872586873
42.35023163841808,-71.16687258687259
42.35023163841808,-71.16787644787645
42.35023163841808,-71.1688803088803
42.35023163841808,-71.16988416988417
42.35023163841808,-71.17088803088804
42.35023163841808,-71.17189189189189
42.35023163841808,-71.17289575289576
42.35023163841808,-71.17389961389962
42.35023163841808,-71.17490347490347
42.35023163841808,-71.17590733590734
42.35023163841808,-71.1769111969112
42.35023163841808,-71.17791505791506
42.35023163841808,-71.17891891891892
42.35023163841808,-71.17992277992278
42.35023163841808,-71.18092664092664
42.35023163841808,-71.18193050193051
42.35023163841808,-71.18293436293436
42.35023163841808,-71.18393822393823
42.35023163841808,-71.1849420849421
42.35023163841808,-71.18594594594595
42.35023163841808,-71.18694980694981
42.35023163841808,-71.18795366795366
42.35023163841808,-71.18895752895753
42.35023163841808,-71.1899613899614
42.35023163841808,-71.19096525096525
42.35023163841808,-71.19196911196912
42.35023163841808,-71.19297297297298
42.35023163841808,-71.19397683397683
42.35023163841808,-71.1949806949807
42.35023163841808,-71.19598455598455
42.35023163841808,-71.19698841698842
42.35023163841808,-71.19799227799228
42.35023163841808,-71.19899613899614
42.35023163841808,-71.2
42.35124293785311,-70.94
42.35124293785311,-70.9550579150579
42.35124293785311,-70.95606177606177
42.35124293785311,-70.95706563706564
42.35124293785311,-70.95806949806949
42.35124293785311,-70.95907335907336
42.35124293785311,-70.96007722007722
42.35124293785311,-70.96108108108108
42.35124293785311,-70.96208494208494
42.35124293785311,-70.9630888030888
42.35124293785311,-70.96409266409266
42.35124293785311,-71.00525096525097
42.35124293785311,-71.00625482625483
42.35124293785311,-71.00725868725868
42.35124293785311,-71.00826254826255
42.35124293785311,-71.0092664092664
42.35124293785311,-71.01027027027027
42.35124293785311,-71.01127413127413
42.35124293785311,-71.01227799227799
42.35124293785311,-71.01328185328185
42.35124293785311,-71.01428571428572
42.35124293785311,-71.03837837837838
42.35124293785311,-71.0403861003861
42.35124293785311,-71.04138996138997
42.35124293785311,-71.04339768339769
42.35124293785311,-71.04440154440154
42.35124293785311,-71.0454054054054
42.35124293785311,-71.04640926640927
42.35124293785311,-71.04741312741312
42.35124293785311,-71.04841698841699
42.35124293785311,-71.04942084942086
42.35124293785311,-71.0504247104247
42.35124293785311,-71.05343629343629
42.35124293785311,-71.05444015444016
42.35124293785311,-71.05544401544401
42.35124293785311,-71.05644787644788
42.35124293785311,-71.05745173745174
42.35124293785311,-71.0584555984556
42.35124293785311,-71.05945945945946
42.35124293785311,-71.06046332046333
42.35124293785311,-71.06146718146718
42.35124293785311,-71.06247104247105
42.35124293785311,-71.0634749034749
42.35124293785311,-71.06447876447876
42.35124293785311,-71.06548262548263
42.35124293785311,-71.06648648648648
42.35124293785311,-71.06749034749035
42.35124293785311,-71.06849420849422
42.35124293785311,-71.06949806949807
42.35124293785311,-71.07050193050193
42.35124293785311,-71.07150579150579
42.35124293785311,-71.07250965250965
42.35124293785311,-71.07351351351352
42.35124293785311,-71.07451737451737
42.35124293785311,-71.07552123552124
42.35124293785311,-71.0765250965251
42.35124293785311,-71.07752895752895
42.35124293785311,-71.07853281853282
42.35124293785311,-71.07953667953667
42.35124293785311,-71.08054054054054
42.35124293785311,-71.0815444015444
42.35124293785311,-71.08254826254826
42.35124293785311,-71.08355212355212
42.35124293785311,-71.08455598455599
42.35124293785311,-71.08555984555984
42.35124293785311,-71.08656370656371
42.35124293785311,-71.08756756756758
42.35124293785311,-71.08857142857143
42.35124293785311,-71.0895752895753
42.35124293785311,-71.09057915057915
42.35124293785311,-71.09158301158301
42.35124293785311,-71.09258687258688
42.35124293785311,-71.09359073359073
42.35124293785311,-71.0945945945946
42.35124293785311,-71.09559845559846
42.35124293785311,-71.09660231660231
42.35124293785311,-71.09760617760618
42.35124293785311,-71.09861003861003
42.35124293785311,-71.0996138996139
42.35124293785311,-71.10061776061777
42.35124293785311,-71.10162162162162
42.35124293785311,-71.10262548262548
42.35124293785311,-71.10362934362935
42.35124293785311,-71.1046332046332
42.35124293785311,-71.10563706563707
42.35124293785311,-71.10664092664092
42.35124293785311,-71.10764478764479
42.35124293785311,-71.10864864864865
42.35124293785311,-71.1096525096525
42.35124293785311,-71.11065637065637
42.35124293785311,-71.11166023166024
42.35124293785311,-71.11266409266409
42.35124293785311,-71.11366795366796
42.35124293785311,-71.11467181467182
42.35124293785311,-71.11567567567567
42.35124293785311,-71.11667953667954
42.35124293785311,-71.1176833976834
42.35124293785311,-71.11868725868726
42.35124293785311,-71.11969111969113
42.35124293785311,-71.12069498069498
42.35124293785311,-71.12169884169884
42.35124293785311,-71.12270270270271
42.35124293785311,-71.12370656370656
42.35124293785311,-71.12471042471043
42.35124293785311,-71.12571428571428
42.35124293785311,-71.12671814671815
42.35124293785311,-71.12772200772201
42.35124293785311,-71.12872586872587
42.35124293785311,-71.12972972972973
42.35124293785311,-71.1307335907336
42.35124293785311,-71.13173745173745
42.35124293785311,-71.13274131274132
42.35124293785311,-71.13374517374517
42.35124293785311,-71.13474903474903
42.35124293785311,-71.1357528957529
42.35124293785311,-71.13675675675675
42.35124293785311,-71.13776061776062
42.35124293785311,-71.13876447876449
42.35124293785311,-71.13976833976834
42.35124293785311,-71.1407722007722
42.35124293785311,-71.14177606177606
42.35124293785311,-71.14277992277992
42.35124293785311,-71.14378378378379
42.35124293785311,-71.14478764478764
42.35124293785311,-71.14579150579151
42.35124293785311,-71.14679536679537
42.35124293785311,-71.14779922779923
42.35124293785311,-71.14880308880309
42.35124293785311,-71.14980694980696
42.35124293785311,-71.15081081081081
42.35124293785311,-71.15181467181468
42.35124293785311,-71.15281853281853
42.35124293785311,-71.1538223938224
42.35124293785311,-71.15482625482626
42.35124293785311,-71.15583011583011
42.35124293785311,-71.15683397683398
42.35124293785311,-71.15783783783785
42.35124293785311,-71.1588416988417
42.35124293785311,-71.15984555984556
42.35124293785311,-71.16084942084942
42.35124293785311,-71.16185328185328
42.35124293785311,-71.16285714285715
42.35124293785311,-71.163861003861
42.35124293785311,-71.16486486486487
42.35124293785311,-71.16586872586873
42.35124293785311,-71.16687258687259
42.35124293785311,-71.16787644787645
42.35124293785311,-71.1688803088803
42.35124293785311,-71.16988416988417
42.35124293785311,-71.17088803088804
42.35124293785311,-71.17189189189189
42.35124293785311,-71.17289575289576
42.35124293785311,-71.17389961389962
42.35124293785311,-71.17490347490347
42.35124293785311,-71.17590733590734
42.35124293785311,-71.1769111969112
42.35124293785311,-71.17791505791506
42.35124293785311,-71.17891891891892
42.35124293785311,-71.17992277992278
42.35124293785311,-71.18092664092664
42.35124293785311,-71.18193050193051
42.35124293785311,-71.18293436293436
42.35124293785311,-71.18393822393823
42.35124293785311,-71.1849420849421
42.35124293785311,-71.18594594594595
42.35124293785311,-71.18694980694981
42.35124293785311,-71.18795366795366
42.35124293785311,-71.18895752895753
42.35124293785311,-71.1899613899614
42.35124293785311,-71.19096525096525
42.35124293785311,-71.19196911196912
42.35124293785311,-71.19297297297298
42.35124293785311,-71.19397683397683
42.35124293785311,-71.1949806949807
42.35124293785311,-71.19598455598455
42.35124293785311,-71.19698841698842
42.35124293785311,-71.19799227799228
42.35124293785311,-71.19899613899614
42.35124293785311,-71.2
42.352254237288136,-70.94
42.352254237288136,-70.9550579150579
42.352254237288136,-70.95606177606177
42.352254237288136,-70.95706563706564
42.352254237288136,-70.95806949806949
42.352254237288136,-70.95907335907336
42.352254237288136,-70.96007722007722
42.352254237288136,-70.96108108108108
42.352254237288136,-70.96208494208494
42.352254237288136,-70.9630888030888
42.352254237288136,-70.96409266409266
42.352254237288136,-70.96509652509653
42.352254237288136,-71.00525096525097
42.352254237288136,-71.00625482625483
42.352254237288136,-71.00725868725868
42.352254237288136,-71.00826254826255
42.352254237288136,-71.0092664092664
42.352254237288136,-71.01027027027027
42.352254237288136,-71.01127413127413
42.352254237288136,-71.01227799227799
42.352254237288136,-71.01328185328185
42.352254237288136,-71.01428571428572
42.352254237288136,-71.01528957528957
42.352254237288136,-71.01629343629344
42.352254237288136,-71.03737451737452
42.352254237288136,-71.03938223938223
42.352254237288136,-71.0403861003861
42.352254237288136,-71.04239382239382
42.352254237288136,-71.04339768339769
42.352254237288136,-71.04440154440154
42.352254237288136,-71.0454054054054
42.352254237288136,-71.04640926640927
42.352254237288136,-71.04741312741312
42.352254237288136,-71.04841698841699
42.352254237288136,-71.04942084942086
42.352254237288136,-71.05243243243243
42.352254237288136,-71.05343629343629
42.352254237288136,-71.05444015444016
42.352254237288136,-71.05544401544401
42.352254237288136,-71.05644787644788
42.352254237288136,-71.05745173745174
42.352254237288136,-71.0584555984556
42.352254237288136,-71.05945945945946
42.352254237288136,-71.06046332046333
42.352254237288136,-71.06146718146718
42.352254237288136,-71.06247104247105
42.352254237288136,-71.0634749034749
42.352254237288136,-71.06447876447876
42.352254237288136,-71.06548262548263
42.352254237288136,-71.06648648648648
42.352254237288136,-71.06749034749035
42.352254237288136,-71.06849420849422
42.352254237288136,-71.06949806949807
42.352254237288136,-71.07050193050193
42.352254237288136,-71.07150579150579
42.352254237288136,-71.07250965250965
42.352254237288136,-71.07351351351352
42.352254237288136,-71.07451737451737
42.352254237288136,-71.07552123552124
42.352254237288136,-71.0765250965251
42.352254237288136,-71.07752895752895
42.352254237288136,-71.07853281853282
42.352254237288136,-71.07953667953667
42.352254237288136,-71.08054054054054
42.352254237288136,-71.0815444015444
42.352254237288136,-71.08254826254826
42.352254237288136,-71.08355212355212
42.352254237288136,-71.08455598455599
42.352254237288136,-71.08555984555984
42.352254237288136,-71.08656370656371
42.352254237288136,-71.08756756756758
42.352254237288136,-71.08857142857143
42.352254237288136,-71.0895752895753
42.352254237288136,-71.09057915057915
42.352254237288136,-71.09158301158301
42.352254237288136,-71.09258687258688
42.352254237288136,-71.09359073359073
42.352254237288136,-71.0945945945946
42.352254237288136,-71.09559845559846
42.352254237288136,-71.09660231660231
42.352254237288136,-71.09760617760618
42.352254237288136,-71.09861003861003
42.352254237288136,-71.0996138996139
42.352254237288136,-71.10061776061777
42.352254237288136,-71.10162162162162
42.352254237288136,-71.10262548262548
42.352254237288136,-71.10362934362935
42.352254237288136,-71.1046332046332
42.352254237288136,-71.10563706563707
42.352254237288136,-71.10664092664092
42.352254237288136,-71.10764478764479
42.352254237288136,-71.10864864864865
42.352254237288136,-71.1096525096525
42.352254237288136,-71.11065637065637
42.352254237288136,-71.11166023166024
42.352254237288136,-71.11266409266409
42.352254237288136,-71.11366795366796
42.352254237288136,-71.11467181467182
42.352254237288136,-71.11567567567567
42.352254237288136,-71.11667953667954
42.352254237288136,-71.1176833976834
42.352254237288136,-71.11868725868726
42.352254237288136,-71.11969111969113
42.352254237288136,-71.12069498069498
42.352254237288136,-71.12169884169884
42.352254237288136,-71.12270270270271
42.352254237288136,-71.12370656370656
42.352254237288136,-71.12471042471043
42.352254237288136,-71.12571428571428
42.352254237288136,-71.12671814671815
42.352254237288136,-71.12772200772201
42.352254237288136,-71.12872586872587
42.352254237288136,-71.12972972972973
42.352254237288136,-71.1307335907336
42.352254237288136,-71.13173745173745
42.352254237288136,-71.13274131274132
42.352254237288136,-71.13374517374517
42.352254237288136,-71.13474903474903
42.352254237288136,-71.1357528957529
42.352254237288136,-71.13675675675675
42.352254237288136,-71.13776061776062
42.352254237288136,-71.13876447876449
42.352254237288136,-71.13976833976834
42.352254237288136,-71.1407722007722
42.352254237288136,-71.14177606177606
42.352254237288136,-71.14277992277992
42.352254237288136,-71.14378378378379
42.352254237288136,-71.14478764478764
42.352254237288136,-71.14579150579151
42.352254237288136,-71.14679536679537
42.352254237288136,-71.14779922779923
42.352254237288136,-71.14880308880309
42.352254237288136,-71.14980694980696
42.352254237288136,-71.15081081081081
42.352254237288136,-71.15181467181468
42.352254237288136,-71.15281853281853
42.352254237288136,-71.1538223938224
42.352254237288136,-71.15482625482626
42.352254237288136,-71.15583011583011
42.352254237288136,-71.15683397683398
42.352254237288136,-71.15783783783785
42.352254237288136,-71.1588416988417
42.352254237288136,-71.15984555984556
42.352254237288136,-71.16084942084942
42.352254237288136,-71.16185328185328
42.352254237288136,-71.16285714285715
42.352254237288136,-71.163861003861
42.352254237288136,-71.16486486486487
42.352254237288136,-71.16586872586873
42.352254237288136,-71.16687258687259
42.352254237288136,-71.16787644787645
42.352254237288136,-71.1688803088803
42.352254237288136,-71.16988416988417
42.352254237288136,-71.17088803088804
42.352254237288136,-71.17189189189189
42.352254237288136,-71.17289575289576
42.352254237288136,-71.17389961389962
42.352254237288136,-71.17490347490347
42.352254237288136,-71.17590733590734
42.352254237288136,-71.1769111969112
42.352254237288136,-71.17791505791506
42.352254237288136,-71.17891891891892
42.352254237288136,-71.17992277992278
42.352254237288136,-71.18092664092664
42.352254237288136,-71.18193050193051
42.352254237288136,-71.18293436293436
42.352254237288136,-71.18393822393823
42.352254237288136,-71.1849420849421
42.352254237288136,-71.18594594594595
42.352254237288136,-71.18694980694981
42.352254237288136,-71.18795366795366
42.352254237288136,-71.18895752895753
42.352254237288136,-71.1899613899614
42.352254237288136,-71.19096525096525
42.352254237288136,-71.19196911196912
42.352254237288136,-71.19297297297298
42.352254237288136,-71.19397683397683
42.352254237288136,-71.1949806949807
42.352254237288136,-71.19598455598455
42.352254237288136,-71.19698841698842
42.352254237288136,-71.19799227799228
42.352254237288136,-71.19899613899614
42.352254237288136,-71.2
42.353265536723164,-70.94
42.353265536723164,-70.95606177606177
42.353265536723164,-70.95706563706564
42.353265536723164,-70.95806949806949
42.353265536723164,-70.95907335907336
42.353265536723164,-70.96007722007722
42.353265536723164,-70.96108108108108
42.353265536723164,-70.96208494208494
42.353265536723164,-70.9630888030888
42.353265536723164,-70.96409266409266
42.353265536723164,-70.96509652509653
42.353265536723164,-71.00525096525097
42.353265536723164,-71.00625482625483
42.353265536723164,-71.00725868725868
42.353265536723164,-71.00826254826255
42.353265536723164,-71.0092664092664
42.353265536723164,-71.01027027027027
42.353265536723164,-71.01127413127413
42.353265536723164,-71.01227799227799
42.353265536723164,-71.01328185328185
42.353265536723164,-71.01428571428572
42.353265536723164,-71.01528957528957
42.353265536723164,-71.01629343629344
42.353265536723164,-71.01729729729729
42.353265536723164,-71.04138996138997
42.353265536723164,-71.04440154440154
42.353265536723164,-71.0454054054054
42.353265536723164,-71.04640926640927
42.353265536723164,-71.04741312741312
42.353265536723164,-71.04841698841699
42.353265536723164,-71.05243243243243
42.353265536723164,-71.05343629343629
42.353265536723164,-71.05444015444016
42.353265536723164,-71.05544401544401
42.353265536723164,-71.05644787644788
42.353265536723164,-71.05745173745174
42.353265536723164,-71.0584555984556
42.353265536723164,-71.05945945945946
42.353265536723164,-71.06046332046333
42.353265536723164,-71.06146718146718
42.353265536723164,-71.06247104247105
42.353265536723164,-71.0634749034749
