,lat,lng,day,minute,hour,loudness,city,n_agg
587,42.37024953000001,-71.03564553999996,0,55.16,6,29.24,boston,25
588,42.37025405000003,-71.03555723999993,2,55.74,6,22.34,boston,50
589,42.3703070951181,-71.03571595119409,3,56.53721682847896,6,27.491909385113267,boston,309
590,42.37026650122002,-71.03565570158635,0,3.6666666666666665,7,24.583333333333332,boston,12
591,42.370280420057064,-71.03558061174917,2,3.986111111111111,7,23.145833333333332,boston,144
592,42.3703044600003,-71.0357164199997,3,3.5616438356164384,7,30.83370091324202,boston,438
593,42.37043474125,-71.0357903325,0,11.75,7,27.625,boston,8
594,42.37028975057511,-71.0356244161675,2,16.772727272727273,7,27.536363636363635,boston,110
595,42.3703044600004,-71.03571642000063,3,14.41139240506329,7,28.88132911392405,boston,632
596,42.370397409999995,-71.03576002,0,28.555555555555557,7,32.51851851851852,boston,27
597,42.3702895291773,-71.03563832000168,2,29.8031914893617,7,25.356382978723403,boston,188
598,42.370304460000405,-71.03571642000068,3,29.904024767801857,7,29.07894736842105,boston,646
599,42.37038337818182,-71.03573085181819,0,43.90909090909091,7,24.272727272727273,boston,11
600,42.37032182639012,-71.03552212954753,2,40.625,7,24.0,boston,8
601,42.37031393240194,-71.03571739892296,3,44.35454545454545,7,29.116963636363636,boston,660
602,42.37038026,-71.03572437,0,54.8,7,30.6,boston,5
603,42.37033591,-71.0357196699999,3,55.74503311258278,7,29.685430463576157,boston,302
604,42.370380260000026,-71.03572437000001,0,5.103448275862069,8,40.206896551724135,boston,29
605,42.37033591,-71.03571966999979,3,3.0949554896142435,8,28.821958456973295,boston,337
606,42.37038026,-71.03572437000001,0,15.857142857142858,8,25.785714285714285,boston,14
607,42.370330926074274,-71.03551518801719,2,17.944444444444443,8,23.75,boston,108
608,42.37033591,-71.03571966999934,3,15.259380097879282,8,27.940797716150087,boston,613
609,42.37037356470731,-71.03570527201728,0,29.8,8,24.4,boston,10
610,42.3702964916454,-71.03563219201928,2,24.0,8,23.5,boston,4
611,42.37033591,-71.03571966999924,3,30.413563829787233,8,28.8843085106383,boston,752
612,42.3702949,-71.03561906000003,0,45.5,8,25.535714285714285,boston,28
613,42.37033591000003,-71.03571966999922,3,44.64826700898588,8,28.969960205391526,boston,779
614,42.3702949,-71.03561906,0,53.666666666666664,8,24.333333333333332,boston,3
615,42.37033591,-71.03571967,3,56.210144927536234,8,27.753623188405797,boston,276
616,42.37029490000001,-71.03561906000003,0,3.5,9,29.40625,boston,32
617,42.370293557959016,-71.03559763703495,2,4.822085889570552,9,26.2760736196319,boston,163
618,42.37033591,-71.03571966999993,3,3.293918918918919,9,28.908783783783782,boston,296
619,42.37028579199999,-71.035622489,0,15.4,9,27.7,boston,10
620,42.3702988069136,-71.03559728892144,2,14.439890710382514,9,25.830601092896174,boston,366
621,42.37033591,-71.03571966999928,3,15.41727672035139,9,27.389458272327964,boston,683
622,42.37026454,-71.03563049,0,33.9375,9,30.4375,boston,16
623,42.3703722855791,-71.03582762174922,2,28.77880184331797,9,25.004608294930875,boston,217
624,42.37033591,-71.03571966999931,3,30.36018237082067,9,27.174772036474163,boston,658
625,42.37026454,-71.03563049,0,46.285714285714285,9,25.571428571428573,boston,7
626,42.37032867175684,-71.03557340016548,2,45.7900641025641,9,24.966346153846153,boston,624
627,42.370328704798894,-71.03567926728941,3,38.59090909090909,9,24.827272727272728,boston,110
628,42.37026454,-71.03563049,0,56.0,9,25.0,boston,8
629,42.370336430557465,-71.03559427401026,2,55.78260869565217,9,26.026086956521738,boston,345
630,42.37026454,-71.03563049,0,2.0,10,31.666666666666668,boston,9
631,42.37033709000017,-71.03560273000033,2,3.6502347417840375,10,33.36188262910798,boston,426
632,42.37024327882353,-71.03561437705882,0,16.823529411764707,10,25.647058823529413,boston,17
633,42.370310619428736,-71.03558504944016,2,9.184615384615384,10,33.55897435897436,boston,195
634,42.37022659626561,-71.03553224695695,3,19.619217081850532,10,33.370106761565836,boston,281
635,42.37039750764295,-71.03586200154759,2,31.420353982300885,10,26.88053097345133,boston,678
636,42.37022872505125,-71.03554329736144,3,29.84656084656085,10,30.11867989417989,boston,756
637,42.37019926856082,-71.03553029226798,0,47.523809523809526,10,27.333333333333332,boston,21
638,42.37040405497127,-71.03583056757921,2,45.216183574879224,10,29.85024154589372,boston,828
639,42.370347043652465,-71.0357468289087,3,44.90243902439025,10,29.52504268292683,boston,820
640,42.37024169,-71.0355892,0,55.57142857142857,10,25.0,boston,7
641,42.370382327349745,-71.03578583356312,2,56.0,10,37.21052631578947,boston,399
642,42.37035975999979,-71.03577338999929,3,55.850515463917525,10,31.237113402061855,boston,388
643,42.3702496207363,-71.03560018048859,0,4.086206896551724,11,26.29310344827586,boston,58
644,42.370370060000084,-71.03576011000035,2,3.4339622641509435,11,38.514150943396224,boston,424
645,42.37036418171626,-71.03578114940294,3,3.411378555798687,11,34.26039387308534,boston,457
646,42.37026368999983,-71.03561964999982,0,15.417085427135678,11,32.37688442211055,boston,199
647,42.37037006000085,-71.03576010999885,2,14.55919395465995,11,35.91571410579344,boston,794
648,42.3704327924213,-71.03591049956222,3,15.168057210965435,11,34.727056019070325,boston,839
649,42.37027184910531,-71.03562701501896,0,30.960251046025103,11,37.18200836820084,boston,478
650,42.370370060000816,-71.03576010999895,2,29.97244094488189,11,32.11154855643045,boston,762
651,42.37039643111364,-71.03581196328756,3,30.08354114713217,11,33.96231047381545,boston,802
652,42.370289880000186,-71.0356432800009,0,44.21086261980831,11,36.031948881789134,boston,626
653,42.370366708383656,-71.0357321656012,2,44.065527065527064,11,27.33048433048433,boston,351
654,42.37033307000031,-71.03565951000053,3,45.032596041909194,11,35.03891152502909,boston,859
655,42.37028988000017,-71.03564327999995,0,56.2434554973822,11,41.845549738219894,boston,382
656,42.37036503000007,-71.03571815999976,2,55.916666666666664,11,27.24537037037037,boston,216
657,42.37033306999965,-71.03565950999966,3,55.858934169278996,11,35.08047021943574,boston,319
658,42.37028987999998,-71.03564327999996,0,0.66,12,44.62780000000001,boston,50
659,42.370365029999874,-71.03571816000012,2,4.044303797468355,12,35.02215189873418,boston,316
660,42.37036503000057,-71.03571815999915,2,15.155067155067155,12,44.562881562881564,boston,819
661,42.37035847260118,-71.03570260826191,2,29.855054811205846,12,40.45688794153471,boston,821
662,42.37034942999952,-71.03568115000078,2,45.006984866123396,12,42.139930151338774,boston,859
663,42.37034943000027,-71.03568114999962,2,56.270270270270274,12,48.93221351351352,boston,370
664,42.37034943,-71.03568115,2,0.0,13,59.70333333333334,boston,3
665,42.370094802841024,-71.03522693642888,3,2.4132231404958677,3,29.90082644628099,boston,121
666,42.37031002997764,-71.03531288388068,3,32.53564154786151,3,35.32790224032586,boston,491
667,42.37033511747258,-71.03530277044631,2,3.0,4,49.18518518518518,boston,27
668,42.36989465355597,-71.03542344865477,2,37.0,6,29.428571428571427,boston,7
669,42.36993684937245,-71.03543609331555,2,38.32,6,27.26,boston,50
670,42.37031182632664,-71.03541020183923,2,44.93055555555556,7,26.13888888888889,boston,144
671,42.370316169999825,-71.03543257999992,2,56.50581395348837,7,24.49418604651163,boston,172
672,42.37031616999991,-71.03543257999992,2,2.952755905511811,8,28.299212598425196,boston,127
673,42.370333521702655,-71.03545241456882,2,12.719745222929935,8,25.605095541401273,boston,157
