,name,lat,lng
257,Jake's Falafel Corner,42.3305099,-71.19098
258,The Bagel Place,42.30792,-71.21469
259,District 118 Kitchen and Bar,42.31342,-71.2116
260,New England Soup Factory,42.3095,-71.214164
261,The Farm Grill & Rotisserie,42.31575,-71.20979
262,Parish Cafe and Bar,42.351822284275,-71.071625035216
263,The Beehive,42.3446991683707,-71.0713935252701
264,Tenoch Mexican,42.4181698259742,-71.1089605093002
265,Sullivan's,42.33885,-71.0132299
266,Legal Harborside,42.34865,-71.03779
267,Loco Taqueria & Oyster Bar,42.3369670759542,-71.0477377406966
268,Lincoln Tavern and Restaurant,42.33632,-71.04763
269,Galley Diner,42.337799,-71.027351
270,B&G Oysters,42.34388,-71.07123
271,Coppa Enoteca,42.34346,-71.06873
272,Fuji at Ink Block,42.345077,-71.063505
273,American Provisions,42.3353899,-71.03982
274,Mike's City Diner,42.33688,-71.07604
275,Giacomo's,42.34406,-71.077732
276,The Gallows,42.3413899,-71.07019
277,Lobstah On A Roll,42.3417144784736,-71.0807903258378
278,Render Coffee,42.34115,-71.08149
279,SRV Boston,42.3409180006501,-71.0816150531173
280,Abe & Louie's,42.3492240905762,-71.0815887451172
281,Boston Burger - Boston,42.346827,-71.0884733
282,Sweet Cheeks Q,42.343898,-71.101103
283,Bella Luna Restaurant & The Milky Way Lounge,42.314362032808,-71.104138981922
284,Cutty's,42.33308,-71.11939
285,The Old Havana,42.3226628,-71.1067477
286,Laughing Monk Cafe,42.3340845,-71.1053358
287,Bottega di Capri,42.33468,-71.11889
288,Pikalo,42.3220872912341,-71.1092973932542
289,Fugakyu Japanese Cuisine,42.342954,-71.119374642915
290,Chiharu,42.329694,-71.126876
291,The Paris Creperie,42.342472946143,-71.121876499059
292,The Real Deal,42.3106031204292,-71.1147075158315
293,Orinoco,42.3338191846724,-71.1190102987469
294,Stoked Wood Fired Pizza,42.3397332272915,-71.1357329644411
295,The Abbey,42.338634,-71.136831
296,Deep Ellum,42.3539,-71.13719
297,Tasca Tapas Bar & Restaurant,42.34336,-71.142684
298,Carlo's Cucina Italiana,42.3531,-71.13116
299,Twelve Hours,42.34996,-71.16444
300,Fish Market Sushi Bar,42.3530513048172,-71.1329669505358
301,Pino's Pizza,42.33657,-71.149299
302,Sycamore,42.3306767592034,-71.1916864637311
303,Oath Pizza - Chestnut Hill,42.318735,-71.176129
304,El Pelon Taqueria,42.340269,-71.166394
305,Besito Mexican,42.32128,-71.17611
306,Comedor,42.3299477795152,-71.1939065014881
307,Whole Heart Provisions,42.353836,-71.13726
308,Ellana's Kitchen & More,42.3313,-71.19535
309,O'Hara's Food & Spirits,42.3211096,-71.2058315
310,Sportello,42.35067,-71.04846
311,Menton,42.3504581,-71.0483829
312,Yvonne's,42.35549,-71.06141
313,Shabu-Zen,42.3508174908521,-71.0606166602329
314,Local 149,42.333072,-71.027201
315,Q Restaurant,42.3517075922991,-71.0625610949003
316,Marliave,42.357014071346,-71.060306250729
317,Gourmet Dumpling House,42.3514616954526,-71.0606415876193
318,Stella,42.33994,-71.0725
319,Thinking Cup,42.351734691006,-71.0746758944958
320,Boston Shawarma,42.34111,-71.08778
321,Tasty Burger,42.3445778,-71.0982588
322,La Morra,42.3312149047852,-71.1187744140625
323,Dok Bua Thai Kitchen,42.34552,-71.12676
324,Brown Sugar Cafe,42.352041047903,-71.121633890381
325,Garlic 'n Lemons,42.3521091789007,-71.1318954080343
326,Ittoku,42.348397,-71.1390018
327,Super Fusion Cuisine,42.3386799,-71.13457
328,Dolphin Bay,42.3524595116339,-71.128802412403
329,Esperia Grill,42.348922,-71.1529
330,Coreanos Allston,42.3529551,-71.1329534
331,Chestnut Hill Restaurant,42.323047,-71.163185
332,Spring Shabu-Shabu,42.36265,-71.13592
333,Eagle's Deli,42.336612,-71.149169
334,Cafénation,42.3490189715376,-71.1541975249355
335,Shake Shack,42.3225196,-71.1695757
336,Frank Pepe Pizzeria Napoletana - Chestnut Hill,42.321763,-71.176166
337,Seasons 52,42.3195532384927,-71.176659778639
338,Sushi Man,42.3192986863434,-71.1843072803164
339,sweetgreen,42.318817,-71.1758601665496
340,Farmstead Table,42.3296183,-71.1926864
341,Max and Leo's,42.3569993,-71.1868365
342,Sweet Tomatoes Pizza,42.330146,-71.192173
343,Johnny's Luncheonette,42.33108,-71.19304
344,Manow Thai Kitchen,42.33078,-71.20953
345,COOK,42.3518567,-71.2069643
346,Galleria Umberto,42.3637299,-71.05425
347,Santarpio's Pizza,42.37261,-71.03524
348,Piperi Mediterranean Grill,42.3585362,-71.0607882
349,Rino's Place,42.3780632,-71.0329114
350,La Famiglia Giorgio's,42.36459,-71.05571
351,Al Dente Restaurant,42.36422,-71.05536
352,Ernesto's,42.363353729248,-71.0558242797852
353,Panza,42.3646699,-71.05382
354,North Street Grille,42.3633987875275,-71.0525562839306
355,Pomodoro,42.36454,-71.05349
356,Publico Street Bistro & Garden,42.3372,-71.04375
357,Mul's Diner,42.3417995548894,-71.055726479847
358,Moonshine 152,42.34133,-71.0569151
359,Cinquecento,42.34191,-71.06592
360,Oishii Boston,42.343216559683,-71.066379535192
361,Boston Chops,42.3415074053928,-71.0696210990184
362,Franklin Cafe,42.34291,-71.06895
363,Aquitaine,42.34381,-71.07235
364,Metropolis,42.34324,-71.072621
365,KAVA neo-taverna,42.34239,-71.07043
366,Sorellina,42.3488367161261,-71.0779036594912
367,Darryl's Corner Bar & Kitchen,42.33976,-71.08241
368,Lucy Ethiopian Cafe,42.3423687,-71.0841231
369,Trident Booksellers & Café,42.34825,-71.086611
370,Top of the Hub,42.3485661293609,-71.0822875410004
371,Penguin Pizza,42.3340617633654,-71.1054841064522
372,Rod Dee 2,42.3430470265358,-71.099159
373,Gyro City,42.3431622796524,-71.0989929288362
374,The Squealing Pig,42.3347264719514,-71.102044028064
375,Neighborhoods Coffee And Crepes,42.343162,-71.099228
376,Gyu-Kaku Japanese BBQ,42.3464102,-71.1070482
377,Tatte Bakery & Cafe,42.3457847,-71.1070339
378,Japonaise Bakery and Cafe,42.34629,-71.10785
379,Kookoo Café,42.332551185059,-71.11787679531
380,Michael's Deli,42.3415984,-71.121215
381,Anna's Taqueria,42.3413455,-71.1254999
382,OTTO Pizza,42.3428580728701,-71.1222223015925
383,The Glenville Stops,42.3495561,-71.1349697
384,The Daily Catch,42.34611,-71.12766
385,Bess's Cafe,42.3275182499588,-71.1244799659589
386,The Washington Square Tavern,42.339123,-71.135212
387,Bamboo Thai Restaurant,42.343273,-71.142808
388,Livite,42.33957,-71.13625
389,Oppa Sushi,42.350904,-71.1313152
390,Punjab Palace,42.352732,-71.130435
391,Bonchon - Allston,42.35308,-71.13061
392,Fin's Sushi and Grill,42.3368451881789,-71.1516341401275
393,Lone Star Taco Bar,42.353849,-71.137078
394,Dates & Olives,42.3417807,-71.1541985
395,Fuel America,42.34157,-71.15413
396,Dash Cafe,42.349401927428,-71.14959405349
397,Energize,42.3504971265567,-71.1680724904774
398,Buff's Pub,42.3571185085622,-71.1864730423323
399,Cabot's Ice Cream & Restaurant,42.35241,-71.20392
400,Four Spoons Thai Inspired Cuisine & Bar,42.33008,-71.19348
401,Sandwich Works,42.3301749,-71.1950818
402,Coconut Cafe,42.33066634912,-71.191882089792
403,Shaking Crab - Newton,42.35801,-71.20001
404,Lumiere Restaurant,42.3494793,-71.2266165
405,Blue Ribbon BBQ,42.3483424872468,-71.2298665725417
406,Fiorella's,42.365314,-71.218639
407,Super Fusion Cuisine,42.36628,-71.18259
408,Koko Bakery,42.36461,-71.1977
409,Boston Chowda,42.360065,-71.055374
410,Ogawa Coffee,42.3568572843331,-71.0580796438568
411,Boston Sail Loft,42.362543759667,-71.050748116975
412,KO Pies At the Shipyard,42.364075640365,-71.0316231238073
413,Del Frisco's Double Eagle Steakhouse,42.3489088651761,-71.0384945153269
414,Chickadee,42.3442600048014,-71.0309400781989
415,Legal Test Kitchen,42.348585,-71.039075
416,Ocean Prime,42.3512063,-71.0440255
417,Lucky's Lounge,42.35004,-71.04848
418,City Tap House,42.3499185,-71.0470911
419,Barking Crab,42.3534472149055,-71.0486004152558
420,Shojo,42.35113,-71.06077
421,Ostra,42.3510951212984,-71.0670912265778
422,New Dong Khanh,42.35093,-71.06158
423,Taiwan Café,42.351503,-71.060239
424,Clover Food Truck,42.3519287109375,-71.0621566772461
425,Grill 23 & Bar,42.3494218727725,-71.0720500564835
426,Douzo,42.3468979763336,-71.0755712773849
427,Masa,42.3468481,-71.0692967
428,Fogo de Chao Brazilian Steakhouse,42.34880756427,-71.077162199668
429,GreCo,42.35006,-71.0817
430,Coda,42.3462394,-71.0750068
431,Sonsie,42.34884,-71.08625
432,Deuxave,42.349521,-71.089166
433,Piattini,42.34969,-71.08122
434,The Pour House,42.3484840393066,-71.0843353271484
435,Santouka Back Bay,42.3484762870602,-71.0854271426797
436,Cornish Pasty,42.349712092998,-71.0891945599281
437,India Quality Restaurant,42.3485649735803,-71.0943808368296
438,Yard House,42.3453025325918,-71.1003178238538
439,Saloniki Greek,42.3448811203997,-71.100546
440,Citizen Public House & Oyster Bar,42.3442,-71.09795
441,Mei Mei Restaurant,42.3474142084205,-71.1062359253643
442,Pho Viet's,42.3523273,-71.1247024
443,S & I Thai,42.3529551,-71.1329267
444,Le's Vietnamese Resturant,42.35313,-71.1313799
445,Shabu-Zen,42.352613,-71.129032
446,Kaju Tofu House,42.35431,-71.132294
447,Anna's Taqueria - Harvard St,42.3462416951825,-71.1281127188172
448,Ariana Restaurant,42.3627373286036,-71.1378785311356
449,Grasshopper Restaurant,42.35378,-71.13746
450,Brickhouse Pizza & Grille,42.347901,-71.149735
451,Cha Yen Thai Cookery,42.3707814,-71.1582909
452,Thai North Restaurant,42.3511817662172,-71.1684623617828
453,The Diner at 11 North Beacon,42.364784,-71.183206
454,Pizza Etc,42.3511675661661,-71.1683344481654
455,Meat Spot,42.3657964572118,-71.1836107409113
456,Deluxe Town Diner,42.3709564208984,-71.1579818725586
457,Steamers,42.36125,-71.19892
458,Village Cafe,42.35276,-71.203
459,Moldova Restaurant,42.3606473,-71.2004594
460,Aji,42.3493377864361,-71.2067853659391
461,Marty's Fine Wines,42.3536238357486,-71.2009718241592
